page	ayah	ar	en	bn	surah	root
563	23	ٱلَّذِيٓ	(is) the One Who	যিনি	67	اللذ
563	23	أَنشَأَكُمۡ	produced you	তোমাদের সৃষ্টি করেছেন	67	نشا
563	23	وَجَعَلَ	and made	এবং দিয়েছেন	67	جعل
563	23	لَكُمُ	for you	তোমাদের জন্য	67	ل
563	23	ٱلسَّمۡعَ	the hearing	শ্রবণশক্তি	67	سمع
563	23	وَٱلۡأَبۡصَٰرَ	and the vision	ও দৃষ্টিশক্তি	67	بصر
563	23	وَٱلۡأَفۡـِٔدَةَۚ	and the feelings	এবং অন্তঃকরণ	67	فاد
563	23	قَلِيلٗا	Little	কমই	67	قلل
563	23	مَّا	(is) what	যা	67	ما
563	23	تَشۡكُرُونَ	you give thanks	"তোমরা শোকর কর"""	67	شكر
563	24	قُلۡ	Say	বল	67	قول
563	24	هُوَ	He	"""তিনিই"	67	هو
563	24	ٱلَّذِي	(is) the One Who	যিনি	67	اللذ
563	24	ذَرَأَكُمۡ	multiplied you	তোমাদের ছড়িয়ে দিয়েছেন	67	ذرا
563	24	فِي	in	মধ্যে	67	في
563	24	ٱلۡأَرۡضِ	the earth	পৃথিবীর	67	ارض
563	24	وَإِلَيۡهِ	and to Him	এবং তাঁরই দিকে	67	الي
563	24	تُحۡشَرُونَ	you will be gathered	"তোমাদের একত্রিত করা হবে"""	67	حشر
563	25	وَيَقُولُونَ	And they say	এবং তারা বলে	67	قول
563	25	مَتَىٰ	When	"""কখন"	67	متي
563	25	هَٰذَا	(is) this	এই	67	هاذ
563	25	ٱلۡوَعۡدُ	promise	প্রতিশ্রুতি	67	وعد
563	25	إِن	if	যদি	67	ان
563	25	كُنتُمۡ	you are	তোমরা হও	67	كون
563	25	صَٰدِقِينَ	truthful?	"সত্যবাদী"""	67	صدق
563	26	قُلۡ	Say	তুমি বল	67	قول
563	26	إِنَّمَا	Only	"""শুধুমাত্র"	67	اننم
563	26	ٱلۡعِلۡمُ	the knowledge	(তার) জ্ঞান	67	علم
563	26	عِندَ	(is) with	কাছে	67	عند
563	26	ٱللَّهِ	Allah	আল্লাহর	67	اله
563	26	وَإِنَّمَآ	and only	এবং শুধুমাত্র	67	اننم
563	26	أَنَا۠	I am	আমি	67	انا
563	26	نَذِيرٞ	a warner	সাবধানকারী	67	نذر
563	26	مُّبِينٞ	clear	"স্পষ্ট"""	67	بين
564	27	فَلَمَّا	But when	যখন পরে	67	لمما
564	27	رَأَوۡهُ	they (will) see it	তা দেখবে	67	راي
564	27	زُلۡفَةٗ	approaching	নিকটে	67	زلف
564	27	سِيٓـَٔتۡ	(will be) distressed	মলিন হবে	67	سوا
564	27	وُجُوهُ	(the) faces	মুখগুলো	67	وجه
564	27	ٱلَّذِينَ	(of) those who	যারা (তাদের)	67	اللذ
564	27	كَفَرُواْ	disbelieved	অস্বীকার করেছে	67	كفر
564	27	وَقِيلَ	and it will be said	এবং বলা হবে	67	قول
564	27	هَٰذَا	This	"""এই"	67	هاذ
564	27	ٱلَّذِي	(is) that which	যা (সেই)	67	اللذ
564	27	كُنتُم	you used to	তোমরা ছিলে	67	كون
564	27	بِهِۦ	for it	তা সম্পর্কে	67	ب
564	27	تَدَّعُونَ	call	"দাবি করতে"""	67	دعو
564	28	قُلۡ	Say	বল	67	قول
564	28	أَرَءَيۡتُمۡ	Have you seen	"""তোমরা চিন্তা কি করেছ"	67	راي
564	28	إِنۡ	if	যদি	67	ان
564	28	أَهۡلَكَنِيَ	destroys me	আমাকে ধ্বংস করেন	67	هلك
564	28	ٱللَّهُ	Allah	আল্লাহ	67	اله
564	28	وَمَن	and whoever	এবং যারা	67	من
564	28	مَّعِيَ	(is) with me	আমার সাথে	67	مع
564	28	أَوۡ	or	অথবা	67	او
564	28	رَحِمَنَا	has mercy upon us	আমাদের প্রতি দয়া করেন	67	رحم
564	28	فَمَن	then who	কে কিন্তু	67	من
564	28	يُجِيرُ	(can) protect	আশ্রয় দেবে	67	جور
564	28	ٱلۡكَٰفِرِينَ	the disbelievers	অস্বীকার কারীদের	67	كفر
564	28	مِنۡ	from	থেকে	67	من
564	28	عَذَابٍ	a punishment	আযাব	67	عذب
564	28	أَلِيمٖ	painful	"অত্যন্ত পীড়াদায়ক"""	67	الم
564	29	قُلۡ	Say	বল	67	قول
564	29	هُوَ	He	"""তিনিই"	67	هو
564	29	ٱلرَّحۡمَٰنُ	(is) the Most Gracious	পরম করুণাময়	67	رحم
564	29	ءَامَنَّا	we believe	আমরা ঈমান এনেছি	67	امن
564	29	بِهِۦ	in Him	তার উপর	67	ب
564	29	وَعَلَيۡهِ	and upon Him	এবং তার উপর	67	علي
564	29	تَوَكَّلۡنَاۖ	we put (our) trust	আমরা নির্ভর করেছি	67	وكل
564	29	فَسَتَعۡلَمُونَ	So you will know	অতএব শীঘ্রই তোমরা জানতে পারবে	67	علم
564	29	مَنۡ	who	কে	67	من
564	29	هُوَ	(is) it	সে	67	هو
564	29	فِي	(that is) in	মধ্যে	67	في
564	29	ضَلَٰلٖ	error	গুমরাহীর	67	ضلل
564	29	مُّبِينٖ	clear	"সুস্পষ্ট"""	67	بين
564	30	قُلۡ	Say	বলো	67	قول
564	30	أَرَءَيۡتُمۡ	Have you seen	"""তোমরা ভেবে কি দেখেছ"	67	راي
564	30	إِنۡ	if	যদি	67	ان
564	30	أَصۡبَحَ	becomes	হয়ে যায়	67	صبح
564	30	مَآؤُكُمۡ	your water	তোমাদের পানি	67	موه
564	30	غَوۡرٗا	sunken	ভূগর্ভস্থ	67	غور
564	30	فَمَن	then who	কে তবে	67	من
564	30	يَأۡتِيكُم	could bring you	তোমাদের কাছে আনবে	67	اتي
564	30	بِمَآءٖ	water	পানি	67	موه
564	30	مَّعِينِۭ	flowing?	"প্রবহমান"""	67	عين
564	1	نٓۚ	Nun	নুন	68	ن
564	1	وَٱلۡقَلَمِ	By the pen	কলমের শপথ	68	قلم
564	1	وَمَا	and what	এবং যা	68	ما
564	1	يَسۡطُرُونَ	they write	তারা লিখছে	68	سطر
564	2	مَآ	Not	না	68	ما
564	2	أَنتَ	you (are)	তুমি	68	انت
564	2	بِنِعۡمَةِ	by (the) Grace	অনুগ্রহে	68	نعم
564	2	رَبِّكَ	(of) your Lord	তোমার রবের	68	ربب
564	2	بِمَجۡنُونٖ	a madman	পাগল	68	جنن
564	3	وَإِنَّ	And indeed	এবং নিশ্চয়	68	انن
564	3	لَكَ	for you	তোমার জন্য	68	ل
564	3	لَأَجۡرًا	surely (is) a reward	অবশ্যই(আছে) পুরস্কার	68	اجر
564	3	غَيۡرَ	without	ছাড়া	68	غير
564	3	مَمۡنُونٖ	end	শেষ	68	منن
564	4	وَإِنَّكَ	And indeed you	এবং তুমি নিশ্চয়	68	انن
564	4	لَعَلَىٰ	surely (are)	উপর অবশ্যই(অথিষ্ঠিত)	68	علي
564	4	خُلُقٍ	(of) a moral character	চরিত্রের	68	خلق
564	4	عَظِيمٖ	great	মহান	68	عظم
564	5	فَسَتُبۡصِرُ	So you will see	অতএব তুমি শীঘ্রই দেখবে	68	بصر
564	5	وَيُبۡصِرُونَ	and they will see	এবং তারা দেখবে,	68	بصر
564	6	بِأَييِّكُمُ	Which of you	তোমাদের মধ্যে কে	68	ايي
564	6	ٱلۡمَفۡتُونُ	(is) the afflicted one	বিকারগ্রস্ত	68	فتن
564	7	إِنَّ	Indeed	নিশ্চয়	68	انن
564	7	رَبَّكَ	your Lord	তোমার রব,	68	ربب
564	7	هُوَ	He	তিনিই	68	هو
564	7	أَعۡلَمُ	(is) most knowing	সব জানেন	68	علم
564	7	بِمَن	of (he) who	কে	68	من
564	7	ضَلَّ	has strayed	ভ্রষ্ট হয়েছে	68	ضلل
564	7	عَن	from	থেকে	68	عن
564	7	سَبِيلِهِۦ	His way	তার পথ,	68	سبل
564	7	وَهُوَ	and He	এবং তিনিই	68	هو
564	7	أَعۡلَمُ	(is) most knowing	সব জানেন	68	علم
564	7	بِٱلۡمُهۡتَدِينَ	of the guided ones	পথ প্রাপ্তদেরকে	68	هدي
564	8	فَلَا	So (do) not	না অতএব	68	لا
564	8	تُطِعِ	obey	মেনো	68	طوع
564	8	ٱلۡمُكَذِّبِينَ	the deniers	মিথ্যারোপকারীদের।	68	كذب
564	9	وَدُّواْ	They wish	তারা চাই	68	ودد
564	9	لَوۡ	that	যদি	68	لو
564	9	تُدۡهِنُ	you should compromise	তুমি নমনীয় হও	68	دهن
564	9	فَيُدۡهِنُونَ	so they would compromise	তবে তারা নমনীয় হবে	68	دهن
564	10	وَلَا	And (do) not	এবং না	68	لا
564	10	تُطِعۡ	obey	অনুসরণ করে!	68	طوع
564	10	كُلَّ	every	প্রত্যেক	68	كلل
564	10	حَلَّافٖ	habitual swearer	অত্যাধিক শপথকারী	68	حلف
564	10	مَّهِينٍ	worthless	গুরুত্বহীন(ব্যক্তির)	68	مهن
564	11	هَمَّازٖ	Defamer	নিন্দাকারী	68	همز
564	11	مَّشَّآءِۭ	going about	ঘুরে বেড়াই	68	مشي
564	11	بِنَمِيمٖ	with malicious gossip	চোগলখুরীসহ	68	نمم
564	12	مَّنَّاعٖ	A preventer	প্রতিবন্ধক,	68	منع
564	12	لِّلۡخَيۡرِ	of (the) good	কল্যানের জন্য	68	خير
564	12	مُعۡتَدٍ	transgressor	সীমালংঘণকারী,	68	عدو
564	12	أَثِيمٍ	sinful	পাপিষ্ঠ	68	اثم
564	13	عُتُلِّۭ	Cruel	নিষ্ঠুর,	68	عتل
564	13	بَعۡدَ	after	পরে	68	بعد
564	13	ذَٰلِكَ	(all) that	এর	68	ذلك
564	13	زَنِيمٍ	utterly useless	(এ কারণে) বদজাতও	68	زنم
564	14	أَن	Because	যে	68	ان
564	14	كَانَ	(he) is	সেছিলো	68	كون
564	14	ذَا	a possessor	অধিকারী	68	ذو
564	14	مَالٖ	(of) wealth	মালের(ধন-সম্পদের)	68	مول
564	14	وَبَنِينَ	and children	এবং সন্তানসন্ততির	68	بنو
564	15	إِذَا	When	যখন	68	اذا
564	15	تُتۡلَىٰ	are recited	আবৃত্তি করা হয়	68	تلو
564	15	عَلَيۡهِ	to him	তার নিকট	68	علي
564	15	ءَايَٰتُنَا	Our Verses	আমাদের আয়াতগুলো,	68	ايا
564	15	قَالَ	he says	সে বলে,	68	قول
564	15	أَسَٰطِيرُ	Stories	"""গল্পকাহিনী সমুহ"	68	سطر
564	15	ٱلۡأَوَّلِينَ	(of) the former (people)	"আগেরকালের(লোকদের)"""	68	اول
565	16	سَنَسِمُهُۥ	We will brand him	তাকে দাগাব শিঘ্র	68	وسم
565	16	عَلَى	on	উপর	68	علي
565	16	ٱلۡخُرۡطُومِ	the snout	শুড়ের	68	خرطم
565	17	إِنَّا	Indeed We	নিশ্চয়,আমরা	68	انن
565	17	بَلَوۡنَٰهُمۡ	have tried them	তাদের পরীক্ষায় ফেলেছি	68	بلو
565	17	كَمَا	as	যেমন	68	كما
565	17	بَلَوۡنَآ	We tried	আমরা পরীক্ষা করেছিলাম	68	بلو
565	17	أَصۡحَٰبَ	(the) companions	মালিকদের	68	صحب
565	17	ٱلۡجَنَّةِ	(of) the garden	বাগানটির	68	جنن
565	17	إِذۡ	when	যখন	68	اذ
565	17	أَقۡسَمُواْ	they swore	তারা শপথ করেছিল	68	قسم
565	17	لَيَصۡرِمُنَّهَا	to pluck its fruit	তারা অবশ্যই তা কাটবে(পাড়িবে)	68	صرم
565	17	مُصۡبِحِينَ	(in the) morning	সকাল(হতে)	68	صبح
565	18	وَلَا	And not	এবং না	68	لا
565	18	يَسۡتَثۡنُونَ	making exception	তারা ব্যাতিক্রম রাখলো	68	ثني
565	19	فَطَافَ	So there came	অতএব বিপদ আসলো	68	طوف
565	19	عَلَيۡهَا	upon it	তার উপর	68	علي
565	19	طَآئِفٞ	a visitation	বিপদ	68	طوف
565	19	مِّن	from	থেকে	68	من
565	19	رَّبِّكَ	your Lord	তোমার রবের,	68	ربب
565	19	وَهُمۡ	while they	এবং তারা(ছিল)	68	هم
565	19	نَآئِمُونَ	were asleep	ঘুমন্ত অবস্থায়	68	نوم
565	20	فَأَصۡبَحَتۡ	So it became	ফলে হয়ে গেল	68	صبح
565	20	كَٱلصَّرِيمِ	as if reaped	কর্তিত ফসলের মত	68	صرم
565	21	فَتَنَادَوۡاْ	And they called one another	অতঃপর পরস্পরে ডাকলো	68	ندي
565	21	مُصۡبِحِينَ	(at) morning	সকাল(হতে)	68	صبح
565	22	أَنِ	That	যে	68	ان
565	22	ٱغۡدُواْ	Go early	"""সকালে চলো"	68	غدو
565	22	عَلَىٰ	to	দিকে	68	علي
565	22	حَرۡثِكُمۡ	your crop	তোমাদের ক্ষেতের	68	حرث
565	22	إِن	if	যদি	68	ان
565	22	كُنتُمۡ	you would	তোমরা হও	68	كون
565	22	صَٰرِمِينَ	pluck (the) fruit	"ফসল কর্তনকারী"""	68	صرم
565	23	فَٱنطَلَقُواْ	So they went	অতঃপর তারা চললো	68	طلق
565	23	وَهُمۡ	while they	এবং তারা	68	هم
565	23	يَتَخَٰفَتُونَ	lowered (their) voices	নিচু স্বরে বলছিল	68	خفت
565	24	أَن	That	যে	68	ان
565	24	لَّا	Not	"""না"	68	لا
565	24	يَدۡخُلَنَّهَا	will enter it	এতে নিশ্চয়ই প্রবেশ করবে	68	دخل
565	24	ٱلۡيَوۡمَ	today	আজ	68	يوم
565	24	عَلَيۡكُم	upon you	তোমাদের কাছে	68	علي
565	24	مِّسۡكِينٞ	any poor person	"ভিখারী"""	68	سكن
565	25	وَغَدَوۡاْ	And they went early	এবং তারা চললো	68	غدو
565	25	عَلَىٰ	with	ব্যাপারে(যেন)	68	علي
565	25	حَرۡدٖ	determination	নিবৃত্ত করার	68	حرد
565	25	قَٰدِرِينَ	able	সক্ষম	68	قدر
565	26	فَلَمَّا	But when	কিন্তু যখন	68	لمما
565	26	رَأَوۡهَا	they saw it	তারা তা দেখলো	68	راي
565	26	قَالُوٓاْ	they said	তারা বলল,	68	قول
565	26	إِنَّا	Indeed we	"""নিশ্চয় আমরা"	68	انن
565	26	لَضَآلُّونَ	(are) surely lost	অবশ্যই পথভ্রষ্ট	68	ضلل
565	27	بَلۡ	Nay!	বরং	68	بل
565	27	نَحۡنُ	We	আমরা	68	نحن
565	27	مَحۡرُومُونَ	(are) deprived	"বঞ্চিত"""	68	حرم
565	28	قَالَ	Said	বললো	68	قول
565	28	أَوۡسَطُهُمۡ	(the) most moderate of them	তাদের শ্রেষ্ঠ ব্যাক্তি	68	وسط
565	28	أَلَمۡ	Did not	"""নাই কি"	68	لم
565	28	أَقُل	I tell	আমি বলি	68	قول
565	28	لَّكُمۡ	you	তোমাদেরকে	68	ل
565	28	لَوۡلَا	'Why not	না কেন	68	لولا
565	28	تُسَبِّحُونَ	you glorify (Allah)?'	তোমরা তসবিহ করো	68	سبح
565	29	قَالُواْ	They said	তারা বললো	68	قول
565	29	سُبۡحَٰنَ	Glory be	"""পবিত্র"	68	سبح
565	29	رَبِّنَآ	(to) our Lord!	আমাদের রব	68	ربب
565	29	إِنَّا	Indeed we	নিশ্চিত	68	انن
565	29	كُنَّا	[we] were	(আমরা)ছিলাম	68	كون
565	29	ظَٰلِمِينَ	wrongdoers	"যালেম"""	68	ظلم
565	30	فَأَقۡبَلَ	Then approached	অতএব তারা মুখোমুখি হলো	68	قبل
565	30	بَعۡضُهُمۡ	some of them	তাদের একে	68	بعض
565	30	عَلَىٰ	to	প্রতি	68	علي
565	30	بَعۡضٖ	others	অপরের	68	بعض
565	30	يَتَلَٰوَمُونَ	blaming each other	তিরস্কার করতে লাগলো	68	لوم
565	31	قَالُواْ	They said	তারা বললো	68	قول
565	31	يَٰوَيۡلَنَآ	O woe to us!	"""আমাদের আফসোস"	68	ويل
